"Cod. Fabrica";Fabrica;"Cod. Articulo";Descripcion;Rubro;Importe
011;DZE..;9210;"CHEVROLET ASTRA 12V 40A";"MINI RELAY";122.51
011;DZE..;9211;"MERCEDES BENZ CAMION-OMNIBUS";"MINI RELAY";180.62
011;DZE..;9197;"PEUGEOT 405-RENAULT 9-R11-R19-";"MINI RELAY";130.90
011;DZE..;9208;"PEUGEOT 406-106-306-RENA.CLIO";"MINI RELAY";191.07
011;DZE..;9209;"PASO AL 9096 A3";RELAY;0.00
011;DZE..;9079;"PEUGEOT 405-306 12V 40A 5T";"MINI RELAY";155.78
011;DZE..;9102;"PEUGEOT 306-PARTNER/CITROEN XS";"MINI RELAY";171.34
011;DZE..;9103;"PEUGEOT 307-PARTNER/CITROEN XS";"MINI RELAY";157.85
011;DZE..;9104;"PEUGEOT 308-PARTNER/CITROEN XS";"MINI RELAY";199.37
011;DZE..;999;"FIAT UNO-DUNA-147-REGATTA-FIOR";"MINI RELAY";150.55
011;DZE..;9015;"FIAT REGATTA-TEMPRA 91";"MINI RELAY";167.21
011;DZE..;9009;"FORD ORION-VW POINTER-GOL D/95";"MINI RELAY";148.42
011;DZE..;9010;"9026 FORD ESCORT ESCORT H/94";"MINI RELAY";135.04
011;DZE..;9058;"9026 FORD ESCORT D/94";"MINI RELAY";148.43
011;DZE..;9082;"9026 FORD ESCORT H/94-FIESTA";"MINI RELAY";148.53
011;DZE..;9068;"FORD FIESTA 96-ESCORT 97-KA-CO";"MINI RELAY";147.49
011;DZE..;9072;"9052 FORD FIESTA 96-ESCORT 97";"MINI RELAY";137.02
011;DZE..;9081;"FORD ORION";"MINI RELAY";147.49
011;DZE..;9086;"9026 FORD TRANSIT";"MINI RELAY";137.09
011;DZE..;9119;"9026 FORD FIESTA 94";"MINI RELAY";153.66
011;DZE..;9120;"FORD TRANSIT-MONDEO";"MINI RELAY";143.33
011;DZE..;9108;"9208 FORD RANGER/M.BENZ CAMI.-";"MINI RELAY";187.92
011;DZE..;9121;"FORD EXPLORER-FIESTA-RANGER-";TEMPORIZADOR;722.97
011;DZE..;9122;"FORD ESCORT 99";TEMPORIZADOR;577.32
011;DZE..;9123;"FORD ESCORT 99";TEMPORIZADOR;812.15
011;DZE..;9124;"FORD ESCORT 99";TEMPORIZADOR;826.69
011;DZE..;9020;"9026 FIAT DUNA-UNO D/95";"MINI RELAY";134.89
011;DZE..;9043;"FORD ORION-ESCORT D/94-VW POIN";"MINI RELAY";189.06
011;DZE..;9064;"FORD MONDEO-FIESTA 96";"MINI RELAY";241.92
011;DZE..;9071;"FORD MONDEO-TRANSIT-ESCORT 97-";"MINI RELAY";272.05
011;DZE..;9051;"VW CARAT";"MINI RELAY";189.07
011;DZE..;9054;"VW 1500";"MINI RELAY";153.75
011;DZE..;9062;"VW GOL 95-SAVEIRO";"MINI RELAY";176.49
011;DZE..;9063;"VW PASSAT-SENDA-POLO-GOLF-GACE";"MINI RELAY";176.54
011;DZE..;9073;"FORD ESCORT 97";"MINI RELAY";189.06
011;DZE..;9074;"FORD ESCORT 97-FIESTA 96";"MINI RELAY";189.06
011;DZE..;9091;"FORD ESCORT 97-COURIER-FIESTA";"MINI RELAY";176.58
011;DZE..;9092;"FORD ESCORT 97";"MINI RELAY";272.05
011;DZE..;9114;"FORD FIESTA 94/96";"MINI RELAY";209.82
011;DZE..;9115;"FORD FIESTA 96-MONDEO";"MINI RELAY";183.89
011;DZE..;9084;"PASO AL 9096";"MINI RELAY";0.00
011;DZE..;9096;"VW GOLF-POLO-PASSAT";"MINI RELAY";201.56
011;DZE..;9097;"VW BRASIL";"MINI RELAY";138.14
011;DZE..;9098;"VW POLO-CADDY DIESEL";"MINI RELAY";201.53
011;DZE..;9030;BOCINA;"MINI RELAY";102.71
011;DZE..;9031;BOCINA;"MINI RELAY";102.79
011;DZE..;9032;BOCINA;"MINI RELAY";102.79
011;DZE..;9033;"FAROS 4 TERMINALES 6 VOLTS 30";"MINI RELAY";102.71
011;DZE..;9039;"PEUGEOT 405";"MINI RELAY";168.29
011;DZE..;9021;"FIAT TEMPRA-DUNA-UNO-PALIO-SIE";"MINI RELAY";189.06
011;DZE..;9024;"FORD GALAXY-VW GOL 95-GOL III-";"MINI RELAY";114.25
011;DZE..;9026;"GENERAL MOTORS KADETTE-MONZA-";"MINI RELAY";145.40
011;DZE..;9037;"VW SAVEIRO-GOL 95";"MINI RELAY";209.77
011;DZE..;9023;"FORD GALAXY /VW GOL-CARAT-SEND";"MINI RELAY";137.17
011;DZE..;9025;"FORD GALAXY-VW GOL 95-GOL III";"MINI RELAY";137.17
011;DZE..;9022;"VW GOL 95";"MINI RELAY";137.17
011;DZE..;9089;"FIAT 600-133-128-1500";"MINI RELAY";137.15
011;DZE..;9111;"FIAT PALIO-SIENA";"MINI RELAY";148.45
011;DZE..;9034;"GENERAL MOTORS PICK UP C20-D20";"MINI RELAY";122.51
011;DZE..;9132;"FIAT 125-128-133";"MINI RELAY";155.92
011;DZE..;9140;"FIAT DUNA GNC";"MINI RELAY";178.65
011;DZE..;200;"TERMINAL HEMBRA P/MINI RELAY";TERMINALES;17.19
011;DZE..;601RV;"CHEVROLET 29/33 VENTILADO";PLATINOS;109.04
011;DZE..;603RV;"CHEVROLET 34/40-48/53 VENTILA-";PLATINOS;109.18
011;DZE..;605RV;"CHEVROLET 41/47 VENTILADO";PLATINOS;109.18
011;DZE..;607;"CHEVROLET PLYMOUTH 35/38";PLATINOS;101.77
011;DZE..;609;"CHEVROLET PLYMOUTH 39/50";PLATINOS;96.61
011;DZE..;615RV;"RENAULT IKA-JEEP-ESTANCIERA-TO";PLATINOS;78.00
011;DZE..;615PV;"RENAULT IKA-JEEP-ESTANCIERA-TO";PLATINOS;105.86
011;DZE..;621RV;"CHEVY-OPEL/VALIANT II-III-FORD";PLATINOS;77.98
011;DZE..;602;"FORD MOT.ESTACIONARIOS BRUGSS-";PLATINOS;232.90
011;DZE..;606;"FORD MOT.ESTACIONARIOS TECUM-";PLATINOS;345.03
011;DZE..;623;"FORD A 28/31";PLATINOS;202.53
011;DZE..;625RV;"DODGE 1500-VALIANT I-IV-POLARA";PLATINOS;105.91
011;DZE..;626RV;"VW GACEL-PASSAT-KOMBI/FIAT 147";PLATINOS;106.00
011;DZE..;627RV;"CITROEN 2 CV VENTILADO";PLATINOS;96.59
011;DZE..;628;"RENAULT C/DISTR.LEYDEN/PEUGEOT";PLATINOS;107.47
011;DZE..;630RV;"FIAT 1500/1600 VENTILADO";PLATINOS;121.45
011;DZE..;636RV;"CITROEN 3 CV VENTILADO";PLATINOS;96.67
011;DZE..;647RV;"RENAULT 4L-R6-R12/PEUGEOT 404-";PLATINOS;92.34
011;DZE..;648RV;"RENAULT DAUPHINE-GORDINI 61/64";PLATINOS;116.36
011;DZE..;649RV;"FORD FALCON 62/68 VENTILADO";PLATINOS;131.93
011;DZE..;657RV;"VW 1500 C/DISTR.BOSCH D/90";PLATINOS;137.01
011;DZE..;664RV;"FORD F100/600-FALCON D/80 VENT";PLATINOS;105.98
011;DZE..;666RV;"FIAT 750-600D-600R-600E VETILA";PLATINOS;85.17
011;DZE..;6683RV;"AUTO UNION VENTILADO JUEGO DE";PLATINOS;291.94
011;DZE..;671RV;"FORD F600 52/57 VENTILADO";PLATINOS;78.42
011;DZE..;694;"FORD TAUNUS MOTORCRAFT VENILA-";PLATINOS;87.95
011;DZE..;695RV;"FIAT 125-133/PEUGEOT 504 GAREF";PLATINOS;121.51
011;DZE..;696RV;"FORD TAUNUS INDIEL H/80 VENTI-";PLATINOS;121.44
011;DZE..;697RV;"FORD TAUNUS INDIEL D/80 VENTIL";PLATINOS;121.51
011;DZE..;698RV;"FIAT 128 VENTILADO";PLATINOS;121.51
011;DZE..;624;"MOTOR VILLA";PLATINOS;112.16
011;DZE..;660;"BOCINA SPARTON";PLATINOS;105.95
011;DZE..;663;"BOMBAS DE NAFTA S.U.";PLATINOS;244.08
011;DZE..;699;"MAGNETO WICO";PLATINOS;49.82
011;DZE..;5617;"FORD TAUNUS B";REOSTATO;311.46
011;DZE..;5785;"FORD FALCON";REOSTATO;311.46
011;DZE..;1010;"FORD SIERRA";REOSTATO;851.57
011;DZE..;9040;"INVERSOR -TRABAPUERTAS-ALZA CR";"MINI RELAY";176.58
011;DZE..;9041;"INVERSOR -TRABAPUERTAS-ALZA CR";"MINI RELAY";106.13
011;DZE..;9042;"INVERSOR -TRABAPUERTAS-ALZA CR";"MINI RELAY";105.78
011;DZE..;745;J.D.12V.BOSCH;"SOLENOIDE ARRANQUE";957.54
011;DZE..;750;"CHEVROLET 400-CHEVY H/72-FCO.";"SOLENOIDE ARRANQUE";853.69
011;DZE..;752;"FIAT 600/750/133 GAREF";"SOLENOIDE ARRANQUE";803.76
011;DZE..;753;"FIAT 1500/1600 GAREF";"SOLENOIDE ARRANQUE";648.82
011;DZE..;754;"PEUGEOT 404/504-CAJA-BA7 D/70";"SOLENOIDE ARRANQUE";771.64
011;DZE..;757;"MERCEDES BENZ E.J.D.170 12V BO";"SOLENOIDE ARRANQUE";1156.89
011;DZE..;758;"RENAULT 4/6/12 D/70 PEUGE.504-";"SOLENOIDE ARRANQUE";813.07
011;DZE..;759;"FIAT 128 INDIEL";"SOLENOIDE ARRANQUE";739.34
011;DZE..;760;"CHEVROLET 400-CHEVY-P/UP-OPEL";"SOLENOIDE ARRANQUE";852.65
011;DZE..;761;"FIAT 128 GAREF";"SOLENOIDE ARRANQUE";816.22
011;DZE..;762;"CITROEN AMI 8 AMERICA";"SOLENOIDE ARRANQUE";834.95
011;DZE..;763;"DODGE 1500 INDIEL";"SOLENOIDE ARRANQUE";633.52
011;DZE..;987;"INVERSOR 12V.40A.5T";"MINI RELAY";168.30
011;DZE..;725;"LINEA PEUGEOT-BORGWARD DIESEL-";"SOLENOIDE ARRANQUE";1002.20
011;DZE..;775;"PEUGEOT-BORGWARD-CHEVROLET G.M";"SOLENOIDE ARRANQUE";1204.60
011;DZE..;767;"PEUGEOT FABRICACION NACIONAL";"SOLENOIDE ARRANQUE";689.50
011;DZE..;769;"PEUGEOT 403/404/504 GAREF";"SOLENOIDE ARRANQUE";854.73
011;DZE..;770;"CHEVROLET CHEVY 72 /OPEL M100";"SOLENOIDE ARRANQUE";778.88
011;DZE..;771;"RASTROJERO CABEZAL BAKEL.";"SOLENOIDE ARRANQUE";778.88
011;DZE..;772;"AUTO UNION FABRICACION NACION.";"SOLENOIDE ARRANQUE";778.88
011;DZE..;773;"RENAULT 12 1400 ALPINE R/11 TS";"SOLENOIDE ARRANQUE";747.68
011;DZE..;774;"FORD TAUNUS-SIERR-M.2,3 L D/97";"SOLENOIDE ARRANQUE";919.07
011;DZE..;776;"FIAT TRACTOR 400-500S 12V INDI";"SOLENOIDE ARRANQUE";1058.28
011;DZE..;777;"TRACTOR 700-800 MOT.CO3 D/73";"SOLENOIDE ARRANQUE";1058.28
011;DZE..;778;"MERCEDES BENZ CAMION 608/TURBO";"SOLENOIDE ARRANQUE";1334.47
011;DZE..;779;"CAMION 24V.CARGADORA LM INDIEL";"SOLENOIDE ARRANQUE";1109.01
011;DZE..;780;"FIAT CAMION 673-CP3N MOTOR CP3";"SOLENOIDE ARRANQUE";1109.01
011;DZE..;781;"FIAT TRACTOR 900,1100,100 VIAL";"SOLENOIDE ARRANQUE";948.06
011;DZE..;782;"FIAT TRACTOR 400-500-700-800 /";"SOLENOIDE ARRANQUE";1109.01
011;DZE..;784;"RASTROJERO CABEZAL ALUMIN. SER";"SOLENOIDE ARRANQUE";930.45
011;DZE..;786;"DODGE 1500 SERIE 8 -79/80-TRIA";"SOLENOIDE ARRANQUE";865.11
011;DZE..;787;"FIAT TRACTOR 900 73 PLACA ROSC";"SOLENOIDE ARRANQUE";1253.53
011;DZE..;726;"FIAT CAMION 24V ARRANQUE J.D";"SOLENOIDE ARRANQUE";1160.06
011;DZE..;700;"BOSCH BRASILERO 24 VOLT.";"SOLENOIDE ARRANQUE";997.01
011;DZE..;703;"MONSA ARRANQUE";"SOLENOIDE ARRANQUE";1125.68
011;DZE..;704;"VECTRA (OMEGA)";"SOLENOIDE ARRANQUE";907.69
011;DZE..;713;"MITSUBISHI MAZDA 24VOLT.DIESEL";"SOLENOIDE ARRANQUE";982.42
011;DZE..;714;"FIAT IVECO MARELLI 24 VOLT.";"SOLENOIDE ARRANQUE";1002.01
011;DZE..;715;"VW GOL GTI";"SOLENOIDE ARRANQUE";1002.10
011;DZE..;788;"DEUTZ (MOT.) CAMION-OMNIBUS";"SOLENOIDE ARRANQUE";1253.53
011;DZE..;790;"DODGE 1500 SERIE 8 D/80 TRIA";"SOLENOIDE ARRANQUE";805.80
011;DZE..;791;"PEUGEOT 505 PARIS RHONE";"SOLENOIDE ARRANQUE";823.49
011;DZE..;792;"MERCEDES BENZ-PEUGEOT 12V-BMW-";"SOLENOIDE ARRANQUE";938.71
011;DZE..;793;"RASTROJERO BOSCH";"SOLENOIDE ARRANQUE";1252.49
011;DZE..;794;"CHEVROLET PICK UP-LUV.";"SOLENOIDE ARRANQUE";844.26
011;DZE..;795;"RENAULT 18-GTX-FENSACO";"SOLENOIDE ARRANQUE";950.27
011;DZE..;796;"FIAT UNO-DUNA-147-REGATTA-FORD";"SOLENOIDE ARRANQUE";804.76
011;DZE..;731;"FIAT IVECO-OMNIBUS-CAMION 24V";"SOLENOIDE ARRANQUE";1219.20
011;DZE..;797;"FORD MOTOR CHT.-SIERRA 2.3/89";"SOLENOIDE ARRANQUE";765.34
011;DZE..;738;"FORD FALCON-PICK UP 6 CIL.D/89";"SOLENOIDE ARRANQUE";854.73
011;DZE..;798;"VW CARAT-MT.AUDI 827 1.8 Y 2";"SOLENOIDE ARRANQUE";811.03
011;DZE..;799;"FIAT UNO-DUNA-147 DIESEL-MAZDA";"SOLENOIDE ARRANQUE";654.54
011;DZE..;734;"HONDA CIVIC NIPPOND.";"SOLENOIDE ARRANQUE";854.73
011;DZE..;735;CHEVROLET-ISUZU-TOYOTA-NIPONDE;"SOLENOIDE ARRANQUE";854.73
011;DZE..;917;"FORD SIERRA";TEMPORIZADOR;389.51
011;DZE..;918;"FORD FIESTA-SIERRA-ESCORT 94-";TEMPORIZADOR;389.51
011;DZE..;919;"FORD SIERRA-ESCORT 97 -ESCORT";TEMPORIZADOR;389.51
011;DZE..;920;"FORD SIERRA GHIA";TEMPORIZADOR;389.51
011;DZE..;921;"FORD SIERRA";TEMPORIZADOR;389.51
011;DZE..;922;"FORD SIERRA";TEMPORIZADOR;399.90
011;DZE..;929;"FIAT REGATTA";TEMPORIZADOR;305.01
011;DZE..;931;"RENAULT 12";TEMPORIZADOR;451.81
011;DZE..;932;"RENAULT 11-18-FUEGO";TEMPORIZADOR;451.81
011;DZE..;936;"VW GACEL-GOL H/95-SAVEIRO 12V";TEMPORIZADOR;286.63
011;DZE..;937;"VW GACEL 12V 5T";TEMPORIZADOR;389.53
011;DZE..;945;"PEUGEOT 505 12V 5T";TEMPORIZADOR;347.95
011;DZE..;975;"FIAT DUNA-UNO 12V 8T";TEMPORIZADOR;264.86
011;DZE..;976;"PEUGEOT 504-505 12V 9T";TEMPORIZADOR;347.88
011;DZE..;977;"FIAT 128-EUROPA/SUPER EUROPA";TEMPORIZADOR;410.17
011;DZE..;988;"FORD SIERRA SIERRA 1.6 12V 5T";TEMPORIZADOR;389.40
011;DZE..;9001;"FORD F100-F150-F4000 D/93";TEMPORIZADOR;437.19
011;DZE..;9002;"FORD SIERRA";TEMPORIZADOR;397.73
011;DZE..;9003;"FORD F100-F150-F4000 D/93";TEMPORIZADOR;462.11
011;DZE..;9004;"VW SENDA DIESEL";TEMPORIZADOR;633.58
011;DZE..;9006;"FORD ESCORT 94 ADEL.-ORION /VW";TEMPORIZADOR;365.48
011;DZE..;9005;"FORD ORION-ESCORT 94 /VW POINT";TEMPORIZADOR;462.11
011;DZE..;9007;"FORD ESCORT-ORION 94 /VW POINT";TEMPORIZADOR;437.27
011;DZE..;9008;"FORD ORION-GALAXY /VW POINER-";TEMPORIZADOR;437.27
011;DZE..;9011;"FORD ORION /VW POINTER";TEMPORIZADOR;437.19
011;DZE..;9012;"VW GOL 95 ADEL.";TEMPORIZADOR;437.19
011;DZE..;9013;"FORD ORION /VW POINTER";TEMPORIZADOR;437.19
011;DZE..;9014;"FORD ORION-ESCORT D/94-97 /VW";TEMPORIZADOR;437.19
011;DZE..;9018;"FORD GALAXY-ORION /VW POINTER-";TEMPORIZADOR;318.82
011;DZE..;9038;"FORD SIERRA 91 ADEL.-GALAXI /";TEMPORIZADOR;389.40
011;DZE..;9045;"FORD F100/F150 DIESEL-F4000 93";TEMPORIZADOR;710.37
011;DZE..;9046;"FORD TAUNUS";TEMPORIZADOR;434.09
011;DZE..;9059;"FORD GALAXY";TEMPORIZADOR;477.69
011;DZE..;9060;"FORD GALAXY /VW GOL 95 ADEL.";TEMPORIZADOR;505.73
011;DZE..;9056;"VW CARAT";TEMPORIZADOR;401.88
011;DZE..;9057;"VW GOL 95 ADEL.";TEMPORIZADOR;468.25
011;DZE..;9069;"FORD TRANSIT 97 ADEL.-ESCORT";TEMPORIZADOR;555.65
011;DZE..;9070;"FORD ESCORT 97 ADEL.";TEMPORIZADOR;469.36
011;DZE..;9080;"FORD FIESTA 96-ESCORT 97 ADEL.";TEMPORIZADOR;450.67
011;DZE..;9117;"FORD TRANSIT";TEMPORIZADOR;391.46
011;DZE..;9118;"FORD ESCORT 94";TEMPORIZADOR;485.95
011;DZE..;9093;"VW GOL-SAVEIRO-SENDA DIESEL";TEMPORIZADOR;505.80
011;DZE..;9099;"VW GOL";TEMPORIZADOR;389.38
011;DZE..;9101;"VW GOL DIESEL";TEMPORIZADOR;505.80
011;DZE..;9109;"VW POLO-CADDY-PASSAT";TEMPORIZADOR;415.34
011;DZE..;9105;"FORD ESCORT 97";TEMPORIZADOR;391.46
011;DZE..;9112;"FORD ESCORT 97";TEMPORIZADOR;467.28
011;DZE..;9113;"FORD ESCORT 97";TEMPORIZADOR;519.28
011;DZE..;9125;"FORD ESCORT 97";TEMPORIZADOR;492.18
011;DZE..;9138;"FORD ESCORT 94";TEMPORIZADOR;328.20
011;DZE..;9139;"FORD ESCORT 94";TEMPORIZADOR;276.21
011;DZE..;9127;"MERCEDES BENZ CAMION/OMNIBUS -";TEMPORIZADOR;391.46
011;DZE..;9126;"LINEA EL DETALLE";TEMPORIZADOR;492.27
011;DZE..;9019;"PRECALENT. F100/F150 DIESEL-";TEMPORIZADOR;577.43
011;DZE..;9027;"LIMPIAP.VW GOL D/95-QUANTUM";TEMPORIZADOR;427.82
011;DZE..;9029;"LEVANTA CRIST.PICK UP C/20-";TEMPORIZADOR;404.98
011;DZE..;9075;"TEMPORIZADOR PIMPIAP.PEUG.405/";TEMPORIZADOR;488.12
011;DZE..;9067;LIMPIAP.P/UP-C20-D20-CHEVETTE;TEMPORIZADOR;404.94
011;DZE..;570;"MOTOR ESTACIONARIO TECUMSEH";CONDENSADOR;97.36
011;DZE..;500;"UNIVERSAL AUTOLITE";CONDENSADOR;53.04
011;DZE..;517;"AUTO UNION";CONDENSADOR;57.11
011;DZE..;547;"CITROEN 3CV";CONDENSADOR;87.29
011;DZE..;548;DAIHATSU;CONDENSADOR;87.33
011;DZE..;543;DATSUN;CONDENSADOR;87.21
011;DZE..;553;"DODGE 1500 DISTRIBUIDOR TRIA";CONDENSADOR;57.11
011;DZE..;520;"FIAT 1500 H/68 CABLE LARGO";CONDENSADOR;57.11
011;DZE..;552;"FIAT 600 - 750 D/69";CONDENSADOR;57.11
011;DZE..;554;"FIAT 1500 - 1600 CABLE CORTO";CONDENSADOR;57.11
011;DZE..;556;"FIAT 125-133";CONDENSADOR;57.11
011;DZE..;557;"FIAT 128";CONDENSADOR;57.11
011;DZE..;550;"FILTRO DE RADIO";CONDENSADOR;87.21
011;DZE..;509;"FORD F100 - F600 - F900";CONDENSADOR;62.24
011;DZE..;559;"FORD TAUNUS INDIEL";CONDENSADOR;62.22
011;DZE..;555;"500 FORD FALCON - CHEVROLET";CONDENSADOR;57.11
011;DZE..;501;"RENAULT IKA CON CABLE";CONDENSADOR;57.11
011;DZE..;516;"PEUGEOT 403 - 404 DUCELLIER";CONDENSADOR;62.48
011;DZE..;505;"PEUGEOT 504 GAREF";CONDENSADOR;57.11
011;DZE..;560;"PEUGEOT 505 DUCELLIER";CONDENSADOR;87.21
011;DZE..;562;"PEUGEOT 404-504";CONDENSADOR;57.11
011;DZE..;502;RAMBLER;CONDENSADOR;57.11
011;DZE..;510;"RENAULT 4L-6-12 ARGELITE";CONDENSADOR;57.11
011;DZE..;549;TOYOTA;CONDENSADOR;87.33
011;DZE..;503;"VALIANT I-II-III";CONDENSADOR;57.11
011;DZE..;563;"VW GACEL H/85";CONDENSADOR;51.92
011;DZE..;565;"VW GACEL 85 CON CABLE";CONDENSADOR;119.48
011;DZE..;566;"VW GACEL 86 CON CABLE";CONDENSADOR;119.48
011;DZE..;805;"MECANICO DE CARGA VARIABLE 6X3";DESTELLADOR;132.62
011;DZE..;801;"S/CONEXION A MASA 24X3 S/SOPOR";"DESTELLADOR ELECTRO.";228.48
011;DZE..;802;"S/CONEXION A MASA 24X3 C/SOPOR";"DESTELLADOR ELECTRO.";228.48
011;DZE..;803;"S/CONEXION A MASA 12X3 S/SOPOR";"DESTELLADOR ELECTRO.";220.08
011;DZE..;804;"ALTERNATIVO S/CONEXION A MASA";"DESTELLADOR ELECTRO.";220.08
011;DZE..;806;"MECANICO CARGA VARIABLE 12X3";DESTELLADOR;145.01
011;DZE..;807;"MECANICO CARGA VARIABLE 12X2";DESTELLADOR;85.15
011;DZE..;874;"S/CONEXION A MASA 24X3 C/SOPOR";"DESTELLADOR ELECTRO.";430.15
011;DZE..;873;"S/CONEXION A MASA 24X3 C/SOPOR";"DESTELLADOR ELECTRO.";261.66
011;DZE..;872;"S/CONEXION A MASA 12X3 C/SOPOR";"DESTELLADOR ELECTRO.";413.26
011;DZE..;871;"UNIVERSAL S/CONEXION A MASA -";"DESTELLADOR ELECTRO.";374.84
011;DZE..;870;"UNIVERSAL S/CONEXION A MASA -";"DESTELLADOR ELECTRO.";374.90
011;DZE..;9151;"FIAT SIENA-PALIO 12X4 50AMP.";"MINI RELAY";270.98
011;DZE..;9156;"FORD FOCUS ELECTROVENTILADOR";"MINI RELAY";338.57
011;DZE..;9157;"FORD FOCUS SISTEMA INYECCION";"MINI RELAY";302.29
011;DZE..;9116;"PASO AL 9096";"MINI RELAY";0.00
011;DZE..;9163;"VW SEAT CORDOBA";"MINI RELAY";228.51
011;DZE..;9130;"9052 FORD MONDEO";"MINI RELAY";153.72
011;DZE..;9044;"MINIATURA TRABAPTA.-ALZA CRIS.";"MINI RELAY";198.27
011;DZE..;9129;"FORD MONDEO LIMPIA-LAVA LUNETA";TEMPORIZADOR;492.15
011;DZE..;9166;PEUG/CITR.LIMPIAPARABRI.12X6;TEMPORIZADOR;477.66
011;DZE..;9168;TEMPORIZADOR;TEMPORIZADOR;302.20
011;DZE..;9100;"VW GOL  DIESEL  PRECALENTADOR";TEMPORIZADOR;505.80
011;DZE..;9164;"M.BENZ CAMION/OMNIBUS 24X5";TEMPORIZADOR;477.64
011;DZE..;9154;"C/DIODOS -ACCESORIOS-";"MINI RELAY";155.78
011;DZE..;9167;"FIAT SIENA-PALIO";"MINI RELAY";125.72
011;DZE..;9219;"MERCEDES BENZ 712 -1623 -1938-";"MINI RELAY";125.68
011;DZE..;9218;"PEUGEOT 306 DIESEL INY. 12V 5T";"MINI RELAY";241.92
011;DZE..;9223;"PEUGEOT 504-PICK UP 504 AA 5T";"MINI RELAY";153.64
011;DZE..;9224;"PEUGEOT 504-PICK UP 504 AA 5T";"MINI RELAY";153.52
011;DZE..;9107;"RENAULT 9-11-19-21 AA 5T /FORD";"MINI RELAY";259.70
011;DZE..;9222;"RENAULT MEGANE-SCENIC-CLIO II";"MINI RELAY";219.14
011;DZE..;9221;"RENAULT KANGOO-SCENIC-MEGANE-";"MINI RELAY";176.58
011;DZE..;9220;"RENAULT 19-KANGOO-SCENIC-MEGAN";"MINI RELAY";198.41
011;DZE..;9217;"RENAULT CLIO-EXPRESS ACCESORIO";"MINI RELAY";259.55
011;DZE..;9216;"RENAULT CLIO-EXPRESS ACCESORIO";"MINI RELAY";234.60
011;DZE..;9215;"RENAULT CLIO-EXPRESS ELECTROV.";"MINI RELAY";219.14
011;DZE..;9225;"RENAULT CAMION ACCESORIOS";"MINI RELAY";180.62
011;DZE..;9212;"RENAULT 19-21-CLIO-EXPRESS";TEMPORIZADOR;376.94
011;DZE..;9213;"RENAULT 18-BREAK LIMPIA LUNETA";TEMPORIZADOR;264.78
011;DZE..;9214;"RENAULT 12-BREAK LIMPIA LUNETA";TEMPORIZADOR;333.31
011;DZE..;9179;"VW GOL CORTE COMBUS.";TEMPORIZADOR;405.07
011;DZE..;9110;"FORD RANGER";"MINI RELAY";337.53
011;DZE..;9229;"MERCEDES BENZ CAMION 1638 2002";"MINI RELAY";125.72
011;DZE..;9184;"VW GOL AIRE ACONDICIONADO";TEMPORIZADOR;477.76
011;DZE..;9180;"IGUAL AL 901 P/SIN ABRAZADERA";"MINI RELAY";102.79
011;DZE..;9181;"IGUAL AL 904 P/SIN ABRAZADERA";"MINI RELAY";102.93
011;DZE..;9182;"IGUAL AL 9041 P/SIN ABRAZADERA";"MINI RELAY";102.85
011;DZE..;9185;"SISTEMA VIGIA /RELE DOBLE";"MINI RELAY";560.87
011;DZE..;9186;"DOBLE RELE INVERSOR EQUI.VIGIA";"MINI RELAY";462.20
011;DZE..;957;"RELE INTER. C/TAPA P/CIRCUITO";"MINI RELAY";105.08
011;DZE..;958;"RELE INTER. C/TAPA P/CIRCUITO";"MINI RELAY";150.52
011;DZE..;9169;"KIT ALARMA INTERMITENTE";TEMPORIZADOR;519.28
011;DZE..;9170;"ALARMA SONORA CONTINUA CONTRA";TEMPORIZADOR;317.70
011;DZE..;9171;"KIT ALARMA CONTINUA";TEMPORIZADOR;529.58
011;DZE..;9172;"CONTRA OLVIDO DE LUCES ENC.";TEMPORIZADOR;317.70
011;DZE..;9173;"KIT ALARMA MUSICAL 12V 3TERM";TEMPORIZADOR;317.86
011;DZE..;9176;"ALARMA SONORA 24V - CONTRA OLV";TEMPORIZADOR;348.95
011;DZE..;9174;"ALARMA DE LUCES ENCENDIDAS R9";TEMPORIZADOR;317.70
011;DZE..;9175;"ALARMA DE LUCES ENCENDIDAS";TEMPORIZADOR;317.70
011;DZE..;9145;"FORD ESCORT 99";TEMPORIZADOR;240.93
011;DZE..;9147;"FORD ESCORT 97-99";TEMPORIZADOR;595.00
011;DZE..;9148;"FORD ESCORT 97-99";TEMPORIZADOR;841.31
011;DZE..;9149;"FORD ESCORT 97-99";TEMPORIZADOR;841.31
011;DZE..;9150;"FORD ESCORT 97-99";TEMPORIZADOR;688.49
011;DZE..;9227;CADDY-DERBY-POLO-VAN;"MINI RELAY";198.28
011;DZE..;4034;"FORD ESCORT-VW GOL/GACEL/SENDA";"BOBINA DE IGNICION";456.96
011;DZE..;884;"FORD RANGER 2005 ORIGINAL";"DESTELLADOR ELECTRO.";664.58
011;DZE..;885;"FORD RANGER 2005.5 /ORIGINAL";"DESTELLADOR ELECTRO.";664.67
011;DZE..;9232;"CHEVROLET CORSA-VECTRA-ASTRA-";"MINI RELAY";155.71
011;DZE..;9233;"CHEVROLET CORSA-CORSA II-ASTRA";"MINI RELAY";338.71
011;DZE..;9234;"CHEVROLET CORSA DIESEL 1.7";"MINI RELAY";303.26
011;DZE..;9235;"CHEVROLET CORSA CLASSIC NAFTA";"MINI RELAY";534.90
